pr_id,pr_title,pr_repo,ALG/FUNC,Module,RootCause,Semantic,SubComponent,Symptom,Syntactic,iSemantic,DIAction,DSAction
3321,fix(trtexec_vendor): support build with tensorrt 8.6,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,ICL,BUILD,TRTEXEC_VENDOR,BUILD,"IF, MC",BCE,,
3322,fix(avoidance): fix bug in yield judge logic,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,"AVOIDANCE_SCENARIO, YIELD_JUDGEMENT",BEHAVIOR_PATH_PLANNER,"STOP, LOGIC, OP","IF, LOOP, RT, LV",PPO,,"ADD_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, MODIFY_AVOIDANCE_PROCESSING"
3327,fix(behavior_velocity_planner::intersection): only zero hold velocity,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ASSI,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,"SVC, STOP","MC, AS",PPO,,"ADJUST_INTERSECTION_PROCESSING, ADJUST_VELOCITY/SPEED_CONTROL"
3333,fix(behavior_velocity_planner): properly get common params in 'run_out',autowarefoundation/autoware.universe,RUN_OUT,PLANNING,ALG,"PARAMETER, PATH_PLANNING",BEHAVIOR_VELOCITY_PLANNER,CRASHES,"MC, AS","PPO, CEM",,"ADJUST_RUN_OUT_MODULE, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
3340,fix(tier4_simulator_launch): fix launch package name,autowarefoundation/autoware.universe,,SIMULATOR,CONFIG,PARAMETER,,LAU,NV,"SPO, CEM",,
3342,fix(behavior_path_planner): use snake case for debug marker,autowarefoundation/autoware.universe,,PLANNING,ASSI,"SCENE_MODULE_MANAGER, DEBUG_CHANGE",BEHAVIOR_PATH_PLANNER,IO,"MC, LV, AS",DTI,,ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS
3345,fix(behavior_path_planner): fix lane change turn signal,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,TURN,"IF, MC, RT, LV, MD, AS",PPO,,"ADJUST_CHANGE_LANE_RULE, MODIFY_AV_TURNING_LOGIC"
3346,fix(planner_manager): remove succeeded candidate module,autowarefoundation/autoware.universe,PLANNER_MANAGER,PLANNING,MCC,PLANNER_MANAGER,BEHAVIOR_PATH_PLANNER,"LAU, LOGIC","IF, MC, RT, LV",PPO,,"MODIFY_SCENARIO/PLANNER_MANAGER, ADD_CONDITION_LOGIC"
3347,fix(avoidance): fix clip forward length and backward length,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,INTER-API,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"OP, TRAJ",MC,PPO,,"MODIFY_AVOIDANCE_PROCESSING, FIX_API_MISUSE"
3348,fix(avoidance): return shift end pose,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ASSI,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"DGUI, LPN","AS, MC","PPO, UIA",,"MODIFY_AVOIDANCE_PROCESSING, CHANGE/ADD_GUI_PROPERTY/ELEMENTS"
3351,docs(behavior_velocity_planner): fix typo of file name,autowarefoundation/autoware.universe,,PLANNING,DOC,"DOCUMENTATION, TYPO_CORRECTING",BEHAVIOR_VELOCITY_PLANNER,DOC,DOC,DUC,,
3352,docs(obstacle_cruise_planner): fix wrong path,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,OBSTACLE_CRUISE_PLANNER,DOC,DOC,DUC,,
3353,docs(traffic_light_ssd_fine_detector): fix outdated link,autowarefoundation/autoware.universe,,PERCEPTION,DOC,DOCUMENTATION,TRAFFIC_LIGHT_SSD_FINE_DETECTOR,DOC,DOC,DUC,,
3354,fix(ndt_scan_matcher): ndt_scan_matcher crash when input cloud is empty.,autowarefoundation/autoware.universe,NDT_SCAN_MATCHER,LOCALIZATION,MCC,NDT_SCAN_MATCHER,NDT_SCAN_MATCHER,"CRASHES, IO","IF, MC, RT",SAR,,"MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER, ADD_CONDITION_LOGIC"
3357,fix(avoidance_by_lc): fix build error,autowarefoundation/autoware.universe,AVOIDANCE_BY_LC,PLANNING,SNT,"TYPO_CORRECTING, BUILD",BEHAVIOR_PATH_PLANNER,BUILD,SYN,BCE,,"MODIFY_AVOIDANCE_PROCESSING, MODIFY_SYNTAX_ERROR"
3358,fix(mpc_lateral_controller): use contant instead of macros,autowarefoundation/autoware.universe,MPC_CONTROLLER,CONTROL,NUM,MPC_CONTROLLER,MPC_LATERAL_CONTROLLER,"SVC, CRASHES","MC, IF, LV",RDPI,,ADJUST_MPC_CONTROLLER
3360,fix(static_centerline_optimizer): add mission_planner's param for launch,autowarefoundation/autoware.universe,,PLANNING,CONFIG,PARAMETER,STATIC_CENTERLINE_OPTIMIZER,LAU,NV,CEM,,
3369,fix(lane change): change Logger level,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,EXTER-API,"LOG_SYSTEM, DEBUG_CHANGE",BEHAVIOR_PATH_PLANNER,IO,MC,DTI,,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, FIX_API_MISUSE"
3374,fix(compare_map_segmentation): fix namespace block syntax error,autowarefoundation/autoware.universe,,PERCEPTION,SNT,TYPO_CORRECTING,COMPARE_MAP_SEGMENTATION,BUILD,SYN,BCE,,"MODIFY_SYNTAX_ERROR, MODIFY_MAP_SEGMENTATION"
3377,fix(behavior_path_planner): fix pull over deceleration when stopped,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ICL,PARKING_CONTROL,BEHAVIOR_PATH_PLANNER,"STOP, SVC","IF, MC, RT, AS, LV",PPO,,ADJUST_STOP/PARK_CONTROL
3384,fix(lidar_apollo_segmentation_tvm): add missing dependency,autowarefoundation/autoware.universe,,PERCEPTION,DEP,DEP,MPT_OPTIMIZERLIDAR_APOLLO_SEGMENTATION_TVM,BUILD,NV,"DU, BCE",,
3408,fix(behavior_path_planner): process died for empty path,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,MCC,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,CRASHES,"MC, LV, AS, IF",PPO,,ADD_CONDITION_LOGIC
3410,fix(planning_test_utils): fix build error,autowarefoundation/autoware.universe,,PLANNING,SNT,"TEST_RELATED, TYPE_CONVERSION",,BUILD,MD,BCE,,"FIX_API_MISUSE, MODIFY_TEST_CASE/UTILS/MANAGER"
3425,fix(planning_test_utils): remove unused declaration,autowarefoundation/autoware.universe,,PLANNING,INTER-API,TEST_RELATED,,UN,MD,PPO,,MODIFY_TEST_CASE/UTILS/MANAGER
3433,fix(avoidance): fix guard condition,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ICL,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,LOGIC,"IF, LOOP",PPO,,"MODIFY_AVOIDANCE_PROCESSING, CHANGE_CONDITION_LOGIC"
3434,fix(planner_manager): use LIFO policy in approved modules unregistering,autowarefoundation/autoware.universe,PLANNER_MANAGER,PLANNING,ALG,PLANNER_MANAGER,BEHAVIOR_PATH_PLANNER,LOGIC,"IF, MC, LV, RT",PPO,,MODIFY_SCENARIO/PLANNER_MANAGER
3436,fix(avoidance): request avoidance manauver when there is object that should be avoid,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"IF, RT",PPO,,"MODIFY_AVOIDANCE_PROCESSING, ADD_CONDITION_LOGIC"
3472,fix(static_centerline_optimizer): show unsafe footprints with vector map builder,autowarefoundation/autoware.universe,STATIC_CENTERLINE_OPTIMIZER,PLANNING,ALG,"STATIC_CENTERLINE_OPTIMIZER, DEBUG_CHANGE, VISUALIZATION",STATIC_CENTERLINE_OPTIMIZER,DGUI,"MC, LV, SQ, AS","DTI, UIA, SPE",,"MODIFY_STATIC_CENTERLINE_OPTIMIZER, MOVE_STATEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_SIMULATION_VISUALIZATION"
3477,fix(map_based_prediction): fix bicycle prediction is not appearing,autowarefoundation/autoware.universe,MAP_BASED_PREDICTION,PREDICTION,SNT,"MAP_BASED_PREDICTION, PREDICTOR/BICYCLE",MAP_BASED_PREDICTION,OP,RT,"PAE, SAR",,"MODIFY_OBJECT_PREDICTION/PLANNING, ADD/DELETE/CHANGE_RETURN_VALUES"
3478,fix: rviz warning of updatePalette,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,INTER-API,"RVIZ_WARNING, OBJECT_DETECTION",OBJECT_DETECTION,IO,MC,UIA,,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, FIX_API_MISUSE, MODIFY_OBJECT_DETECTION"
3488,docs(behavior_path_planner): fix lane change document,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_PATH_PLANNER,DOC,DOC,DUC,,
3494,fix(motion_velocity_smoother): insert the point when applying external velocity limit,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,ALG,"MOTION_VELOCITY_SMOOTHER, VELOCITY_CONTROL",MOTION_VELOCITY_SMOOTHER,SVC,"IF, LV, RT, MC, AS",PPO,,"ADJUST_MOTION_VELOCITY_SMOOTHER, ADJUST_VELOCITY/SPEED_CONTROL"
3516,fix(obstacle_stop_planner): fix error at goal,autowarefoundation/autoware.universe,,PLANNING,MCC,OBSTACLE_STOP_PLANNER,OBSTACLE_STOP_PLANNER,CRASHES,"IF, RT",PPO,,"ADD_CONDITION_LOGIC, MODIFY_OBJECT_PREDICTION/PLANNING"
3517,fix(rtc_manager_rviz_plugin): update panel visualization properly,autowarefoundation/autoware.universe,RTC_MANAGER_PANEL,UTILITIES & TOOLS,INTER-API,RVIZ_PLUGIN,RTC_MANAGER_RVIZ_PLUGIN,DGUI,MC,"UIA, RDPI",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, FIX_API_MISUSE"
3519,fix(intersection): fix node dying by optional access,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,CRASHES,IF,PPO,,"ADJUST_INTERSECTION_PROCESSING, CHANGE_CONDITION_LOGIC"
3523,fix(avoidance): tuning same grad filter parameter,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,DATA,"AVOIDANCE_SCENARIO, PARAMETER",BEHAVIOR_PATH_PLANNER,"OP, TRAJ",AS,"CEM, PPO",,"MODIFY_AVOIDANCE_PROCESSING, UPDATE_DATA_VALUES/CALCULATION"
3524,fix(intersection): add a guard of occupancy grid map initialization,autowarefoundation/autoware.universe,,PLANNING,MCC,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,CRASHES,"IF, MC, RT",PPO,,"ADJUST_INTERSECTION_PROCESSING, ADD_CONDITION_LOGIC"
3528,fix(behavior_velocity_planner::intersection): strictly wait at 1st stop line when occlusion is detected,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,STOP,"IF, MC, LV, AS, RT",PPO,,"ADJUST_INTERSECTION_PROCESSING, ADJUST_STOP/PARK_CONTROL"
3529,fix(intersection): fix virtual wall pose,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,SNT,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,STOP,AS,PPO,,"FIX_API_MISUSE, UPDATE_DATA_VALUES/CALCULATION, ADJUST_INTERSECTION_PROCESSING"
3531,fix(obstacle_avoidance_planner): fix node die,autowarefoundation/autoware.universe,MPT_OPTIMIZER,PLANNING,ASSI,"MPT_OPTIMIZER, OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,CRASHES,"LV, MC, AS",PPO,,"MODIFY_MPT_OPTIMIZER, MODIFY_AVOIDANCE_PROCESSING"
3540,fix(behavior_path_planner): fix new behavior_path build,autowarefoundation/autoware.universe,,PLANNING,CONFIG,"DEP, BUILD, GOAL_PLANNER, PARAMETER",BEHAVIOR_PATH_PLANNER,BUILD,NV,"CEM, BCE",,
3541,fix(behavior_path_planner): fix executing goal_planner when goal is before ego,autowarefoundation/autoware.universe,GOAL_PLANNER,PLANNING,ICL,GOAL_PLANNER,BEHAVIOR_PATH_PLANNER,LOGIC,IF,PPO,,"MODIFY_GOAL_PLANNER, CHANGE_CONDITION_LOGIC"
3552,fix(intersection): fixed to restart after occlusion is cleared,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ASSI,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,STOP,AS,PPO,,"ADJUST_INTERSECTION_PROCESSING, ADJUST_STOP/PARK_CONTROL"
3555,fix(intersection): fix dying node,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,CRASHES,IF,PPO,,"CHANGE_CONDITION_LOGIC, ADJUST_INTERSECTION_PROCESSING"
3561,fix(goal_planner): search closest lanelet without constraints if closest lanelet is not found with constraints,autowarefoundation/autoware.universe,GOAL_PLANNER,PLANNING,ICL,GOAL_PLANNER,BEHAVIOR_PATH_PLANNER,"LOGIC, TRAJ","IF, RT, MC",PPO,,"MODIFY_GOAL_PLANNER, CHANGE_CONDITION_LOGIC"
3571,fix(lidar_centerpoint): fixed a typo in the documentation related to centerpoint's training,autowarefoundation/autoware.universe,,PERCEPTION,DOC,"DOCUMENTATION, TYPO_CORRECTING",LIDAR_CENTERPOINT,DOC,DOC,DUC,,
3578,fix(tier4_planning_rviz_plugin): suppress warning,autowarefoundation/autoware.universe,,PLANNING,EXTER-API,"RVIZ_PLUGIN, RVIZ_WARNING",,IO,MC,UIA,,"FIX_API_MISUSE, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
3601,fix(behavior_path_planner): fix goal planner backward parking,autowarefoundation/autoware.universe,GOAL_PLANNER,PLANNING,ICL,"GOAL_PLANNER, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,"STOP, LOGIC","IF, LV",PPO,,"MODIFY_GOAL_PLANNER, ADJUST_STOP/PARK_CONTROL, CHANGE_CONDITION_LOGIC"
3603,fix(intersection): fixed virtual wall marker id duplication,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ASSI,"DEBUG_TOOLS, INTERSECTION, DEBUG_CHANGE",BEHAVIOR_VELOCITY_PLANNER,DGUI,"AS, MC",DTI,,"ADJUST_INTERSECTION_PROCESSING, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
3611,fix(planner_manager): fix build error,autowarefoundation/autoware.universe,PLANNER_MANAGER,PLANNING,ICL,PLANNER_MANAGER,BEHAVIOR_PATH_PLANNER,BUILD,"MC, LV, RT, IF",BCE,,"MODIFY_SCENARIO/PLANNER_MANAGER, CHANGE_CONDITION_LOGIC"
3630,fix(planner_manager): check existance of running candidate module,autowarefoundation/autoware.universe,PLANNER_MANAGER,PLANNING,ALG,PLANNER_MANAGER,BEHAVIOR_PATH_PLANNER,BUILD,"LV, MC","PPO, BCE",,MODIFY_SCENARIO/PLANNER_MANAGER
3631,fix(behavior_path_planner): terminate turn signal when it passes end point,autowarefoundation/autoware.universe,TURN_SIGNAL_DECIDER,PLANNING,ALG,TURN_SIGNAL,BEHAVIOR_PATH_PLANNER,TURN,"MD, AS, LV, LOOP, RT, IF, MC",PPO,,MODIFY_AV_TURNING_LOGIC
3645,fix(tier4_perception_launch): fix duplicated topic name,autowarefoundation/autoware.universe,,PERCEPTION,CONFIG,PARAMETER,OBJECT_RECOGNITION/DETECTION,LAU,NV,CEM,,
3649,fix(avoidance): use lowest instead of min,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,EXTER-API,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,UN,MC,DU,,MODIFY_AVOIDANCE_PROCESSING
3652,fix(planner_manager): delete subsequent approved modules,autowarefoundation/autoware.universe,PLANNER_MANAGER,PLANNING,ALG,PLANNER_MANAGER,BEHAVIOR_PATH_PLANNER,LOGIC,MC,PPO,,MODIFY_SCENARIO/PLANNER_MANAGER
3661,fix(behavior_path_planner): fix executor association with node,autowarefoundation/autoware.universe,,PLANNING,INTER-API,TEST_RELATED,BEHAVIOR_PATH_PLANNER,"CRASHES, LOGIC","MC, LV",PPO,,MODIFY_TEST_CASE/UTILS/MANAGER
3662,fix(avoidance): clear waiting approval only when all target module are unavoidable,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MEM,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"OP, LOGIC","AS, IF, MC, LV","RMI, PPO",,"FIX_MEMORY_ISSUE, MODIFY_AVOIDANCE_PROCESSING"
3667,fix(map_loader): fix readme,autowarefoundation/autoware.universe,,MAP,DOC,DOCUMENTATION,MAP_LOADER,DOC,DOC,DUC,,
3670,fix(behavior_path_planner): fix invalid access in goal_planner module,autowarefoundation/autoware.universe,GOAL_PLANNER,PLANNING,MCC,"GOAL_PLANNER, ACCESSIBILITY",BEHAVIOR_PATH_PLANNER,CRASHES,SQ,PPO,,"ADJUST_STOP/PARK_CONTROL, MODIFY_GOAL_PLANNER, ADD_CONDITION_LOGIC"
3672,fix(behavior_path_planner): fix invalid access to idling_module,autowarefoundation/autoware.universe,,PLANNING,MCC,"ACCESSIBILITY, SCENE_MODULE_MANAGER",BEHAVIOR_PATH_PLANNER,CRASHES,IF,PPO,,"ADD_CONDITION_LOGIC, MODIFY_SCENARIO/PLANNER_MANAGER"
3678,fix(behavior_path_planner): check modified goal uuid in isEgoOutOfRoute,autowarefoundation/autoware.universe,,PLANNING,ICL,"GOAL_PLANNER, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,"LOGIC, STOP","AS, MC","PPO, LA",,"MODIFY_GOAL_PLANNER, ADJUST_STOP/PARK_CONTROL"
3689,fix(tier4_planning_rviz_plugin): fix drivable area width,autowarefoundation/autoware.universe,,PLANNING,ALG,"RVIZ_PLUGIN, VISUALIZATION",,"TRAJ, DGUI","IF, LV, MC, RT, LOOP","UIA, DTI",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, MODIFY_SIMULATION_VISUALIZATION, ADJUST_DRIVABLE_AREA"
3701,fix(obstacle_avoidance_planner): fix optimization constraint for narrow-road driving,autowarefoundation/autoware.universe,MPT_OPTIMIZER,PLANNING,NUM,"OBSTACLE_AVOIDANCE_PLANNER, MPT_OPTIMIZER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,LPN,"MC, AS",PPO,,"MODIFY_MPT_OPTIMIZER, MODIFY_AVOIDANCE_PROCESSING"
3709,fix(behavior_path_planner): init idling module,autowarefoundation/autoware.universe,SCENE_MODULE_MANAGER,PLANNING,INTER-API,SCENE_MODULE_MANAGER,BEHAVIOR_PATH_PLANNER,LAU,MC,PPO,,"FIX_API_MISUSE, MODIFY_SCENARIO/PLANNER_MANAGER"
3712,fix(intersection): fixed bad optional access,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,"ACCESSIBILITY, INTERSECTION",BEHAVIOR_VELOCITY_PLANNER,CRASHES,"MC, AS",PPO,,ADJUST_INTERSECTION_PROCESSING
3713,fix(tier4_perception_launch): sync param path,autowarefoundation/autoware.universe,,PERCEPTION,CONFIG,PARAMETER,,LAU,NV,CEM,,
3715,fix(behavior_path_planner): handle overlap lane in isEgoOutOfRoute(),autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,"LOGIC, LPN","AS, IF, LV, MC",PPO,,FIX_OVERLAPPED_LANES
3716,fix(behavior_path_planner): boundary's nearest search,autowarefoundation/autoware.universe,,PLANNING,ALG,"LANE_BOUNDARY, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,OP,"AS, LOOP, LV, RT, IF, MC",PPO,,ADJUST_LANE_BOUNDARY
3718,fix(behavior_path): modify keepInputPoints target module,autowarefoundation/autoware.universe,,PLANNING,SNT,"PARAMETER, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,STOP,AS,"CEM, PPO",,UPDATE_DATA_VALUES/CALCULATION
3719,fix(behavior_path_planner): extract backward obstacles correctly,autowarefoundation/autoware.universe,,PLANNING,ALG,"OBSTACLE_EXTRACTION, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,OP,"LV, RT, AS, IF",PPO,,MODIFY_OBJECT_PREDICTION/PLANNING
3720,fix(behavior_path_planner): keep terminal point in resamplePathWithSpline,autowarefoundation/autoware.universe,,PLANNING,ICL,"PLANNING_UTILS, RESAMPLE",BEHAVIOR_PATH_PLANNER,TRAJ,"LOOP, IF, MC","LA, PPO",,CHANGE_CONDITION_LOGIC
3721,fix(geometric_parallel_parking): add check for empty path,autowarefoundation/autoware.universe,GEOMETRIC_PARALLEL_PARKING,PLANNING,MCC,"GEOMETRIC_PARALLEL_PARKING, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,"LOGIC, CRASHES",IF,PPO,,"ADD_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL"
3727,fix(planning_debug_tools): fix y lim of trajectory_visualizer,autowarefoundation/autoware.universe,,PLANNING,MCC,"SCRIPT, VISUALIZATION, DEBUG_CHANGE",PLANNING_DEBUG_TOOLS,DGUI,"IF, SQ","DTI, UIA",,"ADD_CONDITION_LOGIC, MOVE_STATEMENTS, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, OPTIMIZE_SCRIPT_TOOLS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_SIMULATION_VISUALIZATION"
3730,fix(avoidance): update ego avoidance velocity if the ego is faster than saved velocity,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,SVC,"IF, AS",PPO,,"MODIFY_AVOIDANCE_PROCESSING, ADD_CONDITION_LOGIC, ADJUST_VELOCITY/SPEED_CONTROL"
3733,fix(behavior_velocity_planner): fixed walkway virtual wall marker id duplication,autowarefoundation/autoware.universe,,PLANNING,INTER-API,"DEBUG_TOOLS, DEBUG_CHANGE",BEHAVIOR_VELOCITY_PLANNER,DGUI,MC,DTI,,"ADJUST_VELOCITY/SPEED_CONTROL, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_CROSSWALK_PROCESSING"
3735,fix(motion_utils): fix resample index,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,SNT,RESAMPLE,MOTION_UTILS,LOGIC,LV,DFC,,FIX_API_MISUSE
3736,fix(simple_planning_simulator): old style arg for static_tf_publisher,autowarefoundation/autoware.universe,,SIMULATOR,EXTER-API,"SCRIPT, DEPRECATION_UPDATE, PARAMETER",SIMPLE_PLANNING_SIMULATOR,"CRASHES, LAU",MC,SPO,,"OPTIMIZE_SCRIPT_TOOLS, FIX_API_MISUSE, MODIFY_SIMULATION_VISUALIZATION"
3737,fix(system_error_monitor): time type mismatch error,autowarefoundation/autoware.universe,SYSTEM_ERROR_MONITOR,HMI,ALG,SYSTEM_ERROR_MONITOR,SYSTEM_ERROR_MONITOR,"CRASHES, IO",MC,MII,,"ADJUST_SYSTEM_MONITOR, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
3738,fix(lane_change): copy drivable area info,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,SNT,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,TRAJ,AS,PPO,,"ADJUST_CHANGE_LANE_RULE, FIX_API_MISUSE"
3739,fix(obstacle_stop_planner): extendTrajectory function causes NaN poses,autowarefoundation/autoware.universe,,PLANNING,DATA,"OBSTACLE_STOP_PLANNER, TYPE_CONVERSION",OBSTACLE_STOP_PLANNER,"STOP, OP","LV, AS",PPO,,MODIFY_OBJECT_PREDICTION/PLANNING
3741,fix(behavior_path_planner): extract obstacles from drivable area without intersection,autowarefoundation/autoware.universe,,PLANNING,ALG,INTERSECTION,BEHAVIOR_PATH_PLANNER,OP,"IF, RT, LV, LOOP",PPO,,ADJUST_INTERSECTION_PROCESSING
3746,docs(obstacle_stop_planner): fix dead link error in pre-commit optional,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,OBSTACLE_STOP_PLANNER,DOC,DOC,DUC,,
3755,fix(behavior_path_planner): fix initial scene module state for new architecture,autowarefoundation/autoware.universe,SCENE_MODULE_MANAGER,PLANNING,MCC,"SCENE_MODULE_MANAGER, VERSIONING",BEHAVIOR_PATH_PLANNER,LOGIC,"IF, AS",PPO,,"ADD_CONDITION_LOGIC, MODIFY_SCENARIO/PLANNER_MANAGER"
3756,fix(behavior_path_planner): remove setting maximum velocity after lane change,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ASSI,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,SVC,MC,PPO,,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_CHANGE_LANE_RULE"
3758,fix(behavior_path_planner): fix invalid access for null drivable area bound,autowarefoundation/autoware.universe,,PLANNING,MCC,"ACCESSIBILITY, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,CRASHES,"IF, RT, MC",PPO,,"ADD_CONDITION_LOGIC, ADJUST_DRIVABLE_AREA"
3764,docs(lidar_centerpoint): fix path of image,autowarefoundation/autoware.universe,,PERCEPTION,DOC,DOCUMENTATION,LIDAR_CENTERPOINT,DOC,DOC,DUC,,
3766,docs(behaivor_path_planner): fixed default value for document in goal_planner,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_PATH_PLANNER,DOC,DOC,DUC,,
3768,fix(behavior_path_planner): reset idling module,autowarefoundation/autoware.universe,SCENE_MODULE_MANAGER,PLANNING,DATA,"SCENE_MODULE_MANAGER, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LOGIC,"IF, MC, RT",PPO,,"MODIFY_SCENARIO/PLANNER_MANAGER, FIX_API_MISUSE"
3772,fix(behavior_path_planner): generate drivable area for long backward path,autowarefoundation/autoware.universe,,PLANNING,ALG,"SIDE_SHIFT, DRIVABLE_AREA_EXPANSION, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,TRAJ,"MC, LV, RT",PPO,,"MODIFY_SIDE_SHIFT, ADJUST_STOP/PARK_CONTROL, ADJUST_DRIVABLE_AREA"
3781,fix(utils): remove lane chagne specific code,autowarefoundation/autoware.universe,,PLANNING,ALG,"LANE_CHANGE, CROSSWALK",BEHAVIOR_PATH_PLANNER,TRAJ,"IF, MC, LV, RT, AS",PPO,,"ADJUST_CHANGE_LANE_RULE, MODIFY_CROSSWALK_PROCESSING"
3796,fix(behavior_path_planner): do not execute goal_planner when the fixed goal is not in current lanes,autowarefoundation/autoware.universe,GOAL_PLANNER,PLANNING,ALG,GOAL_PLANNER,BEHAVIOR_PATH_PLANNER,"LOGIC, TRAJ","IF, MC, RT",PPO,,MODIFY_GOAL_PLANNER
3799,fix(lane_change): fix external lane change target lane lengths,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,MCC,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,TRAJ,"IF, MC, RT",PPO,,"ADJUST_CHANGE_LANE_RULE, ADD_CONDITION_LOGIC"
3804,fix(avoidance): not init rtc status at onProcessEntry,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,INTER-API,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"OP, LOGIC",MC,PPO,,"FIX_API_MISUSE, MODIFY_AVOIDANCE_PROCESSING"
