pr_id,pr_title,pr_repo,ALG/FUNC,Module,RootCause,Semantic,SubComponent,Symptom,Syntactic,iSemantic,DIAction,DSAction
2398,fix(obstacle_avoidance_planner): add guard for failed optimized trajectory,autowarefoundation/autoware.universe,MPT_OPTIMIZER,PLANNING,ALG,"MPT_OPTIMIZER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,TRAJ,"IF, LV, MC, RT, LOOP","PPO, EHR",,"MODIFY_AVOIDANCE_PROCESSING, MODIFY_MPT_OPTIMIZER"
2401,fix(detection_area): add color debug markers,autowarefoundation/autoware.universe,DETECTION_AREA,PLANNING,ALG,"DEBUG_TOOLS, DEBUG_CHANGE",BEHAVIOR_VELOCITY_PLANNER,DGUI,"LIB, MC, AS, LV","DTI, UIA, SAR",,ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS
2411,fix(behavior_path_planner): apply resampling with spline around a goal pose,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,TRAJ,"IF, SQ","PPO, SME, DFC",,MOVE_STATEMENTS
2450,fix(raw_vehicle_cmd_converter): fix column index for map validation,autowarefoundation/autoware.universe,ALG:CSV_LOADER,UTILITIES & TOOLS,DATA,VEHICLE_CMD,RAW_VEHICLE_CMD_CONVERTER,IO,LOOP,"FSH, DFC",,"MODIFY_CSV_LOADER, ADD_MAP/LANE_CHECKING, ADJUST_VEHICLE/CONTROL_COMMAND, UPDATE_DATA_VALUES/CALCULATION"
2470,fix(tier4_autoware_api_launch): add rosbridge_server dependency,autowarefoundation/autoware.universe,,SYSTEM,DEP,DEP,,LAU,NV,"DU, MII, CEM",,
2476,fix(emergency_handler): fix mrm handling when mrm behavior is none,autowarefoundation/autoware.universe,EMERGENCY_HANDLER,SYSTEM,MCC,EMERGENCY_HANDLER,EMERGENCY_HANDLER,IO,"IF, RT","MII, SME, EHR",,"MODIFY_EMERGENCY_MODE, ADD_CONDITION_LOGIC"
2482,fix(trajectory_follower): fix mpc trajectory z pos,autowarefoundation/autoware.universe,MPC,CONTROL,DATA,MPC_CONTROLLER,TRAJECTORY_FOLLOWER,TRAJ,AS,"CSA, DFC",,"MODIFY_TRAJECTORY_FOLLOWER, UPDATE_DATA_VALUES/CALCULATION, ADJUST_MPC_CONTROLLER"
2496,fix(trajectory_visualizer): fix topic callback,autowarefoundation/autoware.universe,,PLANNING,EXTER-API,"SCRIPT, VISUALIZATION, DEBUG_TOOLS",DEBUG_TOOLS,DGUI,"LIB, LV","DTI, UIA, PPO",,"FIX_API_MISUSE, OPTIMIZE_SCRIPT_TOOLS, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_TRAJECTORY_VISUALIZER"
2499,fix(behavior_path_planner): fix find nearest function from lateral distance,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,TRAJ,"AS, MC","PPO, DFC",,FIX_FIND_NEAREST_FUNCTION
2501,fix(behavior_path_planner): fix planner data copy,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,CONC,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LOGIC,"AS, MC","CC, PPO",,"CHANGE/RESCHEDULE_PROCESS, CHANGE_DATA_PROCESSING"
2504,test(freespace_planning_algorithms): done't dump rosbag by default,autowarefoundation/autoware.universe,,PLANNING,ALG,TEST_RELATED,FREESPACE_PLANNING_ALGORITHMS,CRASHES,"IF, MC, AS","SME, MII",,"CHANGE_DATA_PROCESSING, MODIFY_TEST_CASE/UTILS/MANAGER"
2508,fix(behavior_path_planner): fix goal lanelet extension,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,TRAJ,"IF, LV, MC, LOOP","PPO, SME, DFC",,MODIFY_LANELET_COMPUTATION
2529,fix(intersection): always set RTC distance to default stop line,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,STOP,"IF, MC","PPO, SME",,ADJUST_INTERSECTION_PROCESSING
2536,fix(behavior_path_planner): candidate path header,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,ASSI,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,IO,"AS, MC","PPO, SME",,ADJUST_PATH_HEADER
2542,fix(tier4_control_launch): add parameter about nearest search,autowarefoundation/autoware.universe,,CONTROL,CONFIG,PARAMETER,,LAU,NV,"CSA, CEM",,
2546,fix(mission_planner): combined lanelet calculation,autowarefoundation/autoware.universe,LANELET2_PLUGINS,PLANNING,ALG,MISSION_PLANNER,MISSION_PLANNER,LPN,"MC, LV","PPO, DFC",,"ADJUST_MISSION_PLANNING, MODIFY_LANELET_COMPUTATION, UPDATE_DATA_VALUES/CALCULATION"
2548,fix(mission_planner): set goal in shoulder lane,autowarefoundation/autoware.universe,LANELET2_PLUGINS,PLANNING,ALG,MISSION_PLANNER,MISSION_PLANNER,TRAJ,SQ,"PPO, DFC",,"ADJUST_MISSION_PLANNING, MOVE_STATEMENTS"
2550,fix(trajectory_follower_node): remove unused include line,autowarefoundation/autoware.universe,,CONTROL,DEP,LIBRARY,TRAJECTORY_FOLLOWER,BUILD,LIB,"CSA, DU",,"MODIFY_TRAJECTORY_FOLLOWER, CHANGE/ADD/DELETE_LIB_IMPORTING"
2552,fix(component_state_monitor): fix lanelet route package,autowarefoundation/autoware.universe,,HMI,CONFIG,PARAMETER,COMPONENT_STATE_MONITOR,OT,NV,"MII, CEM, DU",,
2554,fix(tier4_planning_launch): remove unintended config file,autowarefoundation/autoware.universe,,PLANNING,CONFIG,PARAMETER,,LAU,NV,"PPO, DU, CEM",,
2557,fix(obstacle_avoidance_planner): add guard for empty points array to prevent dying,autowarefoundation/autoware.universe,EB_PATH_OPTIMIZER,PLANNING,MCC,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,CRASHES,"IF, RT, MC","PPO, EHR",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
2560,fix(system_monitor): change default param path,autowarefoundation/autoware.universe,,HMI,CONFIG,"PARAMETER, BUILD",SYSTEM_MONITOR,LAU,NV,"MII, BCE, CEM",,
2562,fix(gyro_odometer): fix output frame,autowarefoundation/autoware.universe,GYRO_ODOMETER,LOCALIZATION,ASSI,GYRO_ODOMETER,GYRO_ODOMETER,"LOC, IO","AS, MC","SAR, DFC",,"MODIFY_GYRO_ODOMETER, CHANGE_DATA_PROCESSING"
2572,fix(behavior_path_planner): pull over emergency stop velocity ,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ICL,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,"STOP, SVC","IF, LV","PPO, SME",,"ADJUST_STOP/PARK_CONTROL, ADJUST_VELOCITY/SPEED_CONTROL, CHANGE_CONDITION_LOGIC"
2574,fix(traffic_light_map_based_detector): remove pedestrain traffic lights which should not be extracted from map,autowarefoundation/autoware.universe,,PERCEPTION,MCC,"TRAFFIC_LIGHT_MAP_BASED_DETECTOR, TRAFFIC_LIGHT",TRAFFIC_LIGHT_MAP_BASED_DETECTOR,TLP,"IF, LOOP","EA, DFC",,"ADJUST_TRAFFIC_SIGNAL_PROCESSING, ADD_CONDITION_LOGIC"
2575,fix(behavior_path_planner): lane change check default parameters,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,DATA,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,"AS, MC, LV","DFC, PPO",,"ADJUST_CHANGE_LANE_RULE, CHANGE_DATA_TYPE, UPDATE_DATA_VALUES/CALCULATION"
2576,fix(localization_error_monitor): fix CMakeLists.txt,autowarefoundation/autoware.universe,,HMI,CONFIG,BUILD,LOCALIZATION_ERROR_MONITOR,BUILD,NV,"BCE, CEM, SAR",,
2582,fix(intersection): fix logger level,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,EXTER-API,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,IO,MC,"DTI, MII",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, ADJUST_INTERSECTION_PROCESSING, FIX_API_MISUSE"
2584,fix(crosswalk): fix base path for stop point caluculation,autowarefoundation/autoware.universe,SCENE_CROSSWALK,PLANNING,SNT,CROSSWALK,BEHAVIOR_VELOCITY_PLANNER,STOP,"AS, MC","DFC, PPO",,"FIX_API_MISUSE, UPDATE_DATA_VALUES/CALCULATION, MODIFY_CROSSWALK_PROCESSING"
2592,fix(behavior_path_planner): reduce path shifter log,autowarefoundation/autoware.universe,PATH_SHIFTER,PLANNING,ALG,PATH_SHIFTER,BEHAVIOR_PATH_PLANNER,"IO, LOGIC",MC,"PPO, DTI",,ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS
2593,fix(pointcloud_preprocessor): remove unused library,autowarefoundation/autoware.universe,,SENSING,CONFIG,"BUILD, POINTCLOUD_PREPROCESSOR",POINTCLOUD_PREPROCESSOR,UN,NV,"SDI, BCE, DU",,
2594,fix(obstacle_avoidance_planner): fix lat_dist_to_front_bound comparison,autowarefoundation/autoware.universe,,PLANNING,ICL,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,OP,IF,"DFC, PPO",,"MODIFY_AVOIDANCE_PROCESSING, CHANGE_CONDITION_LOGIC"
2595,fix(simple_planning_simulator): fix ideal steer acc calc,autowarefoundation/autoware.universe,SIMPLE_PLANNING_SIMULATOR,SIMULATOR,ASSI,SIMULATOR,SIMPLE_PLANNING_SIMULATOR,SVC,SQ,"SPO, DFC",,"MODIFY_SIMULATION_VISUALIZATION, UPDATE_DATA_VALUES/CALCULATION, ADJUST_VELOCITY/SPEED_CONTROL, MOVE_STATEMENTS"
2596,fix(path_shifter): fix log level for nominal case,autowarefoundation/autoware.universe,PATH_SHIFTER,PLANNING,EXTER-API,PATH_SHIFTER,BEHAVIOR_PATH_PLANNER,IO,MC,"MII, DTI",,"FIX_API_MISUSE, CHANGE_DECISION_MAKING_ALGORITHM"
2601,fix(behavior_path_planner): pull over emergency stop,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ICL,PARKING_CONTROL,BEHAVIOR_PATH_PLANNER,STOP,"IF, LV","PPO, SME, DFC",,ADJUST_STOP/PARK_CONTROL
2610,chore(planning-sim): change debug topic name,autowarefoundation/autoware.universe,SIMPLE_PLANNING_SIMULATOR,SIMULATOR,SNT,SIMULATOR,SIMPLE_PLANNING_SIMULATOR,IO,AS,"DTI, SPO",,"MODIFY_SIMULATION_VISUALIZATION, UPDATE_DATA_VALUES/CALCULATION"
2617,fix(behavior_path_planner): consider length for unavoidable objects around the goal,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ICL,"AVOIDANCE_SCENARIO, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,OP,IF,"PPO, SME",,"MODIFY_AVOIDANCE_PROCESSING, CHANGE_CONDITION_LOGIC"
2618,fix(pointcloud_preprocessor): fix output intensity value of  ring outlier filter ,autowarefoundation/autoware.universe,OUTLIER_FILTER,SENSING,ALG,POINTCLOUD_PREPROCESSOR,POINTCLOUD_PREPROCESSOR,IO,"LIB, LV, MC","SDI, DU, DFC",,"MODIFY_POINTCLOUD_PROCESSING, CHANGE/ADD/DELETE_LIB_IMPORTING"
2623,fix(obstacle_stop_planner): remove `no_height_pointcloud_ptr` in filtering pointcloud,autowarefoundation/autoware.universe,,PLANNING,ALG,"OBSTACLE_AVOIDANCE_PLANNER, OBSTACLE_STOP_PLANNER",OBSTACLE_STOP_PLANNER,"STOP, OP","LOOP, MC","PPO, DFC",,"MODIFY_OBJECT_PREDICTION/PLANNING, MODIFY_POINTCLOUD_PROCESSING, ADJUST_STOP/PARK_CONTROL"
2635,fix(pose_initializer): add default ad api description in readme,autowarefoundation/autoware.universe,,LOCALIZATION,DOC,DOCUMENTATION,POSE_INITIALIZER,DOC,DOC,DUC,,
2660,fix(ndt_scan_matcher): check first old_pose_msg  for initialization,autowarefoundation/autoware.universe,,LOCALIZATION,ICL,NDT_SCAN_MATCHER,NDT_SCAN_MATCHER,"CRASHES, LOC","IF, LV","SAR, SME",,"MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER, CHANGE_CONDITION_LOGIC"
2673,fix(behavior_path_planner): pull_over checks lane departure only for parking part,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ALG,PARKING_CONTROL,BEHAVIOR_PATH_PLANNER,"STOP, TRAJ","IF, RT, MC, SQ","PPO, DFC, SME",,"ADJUST_STOP/PARK_CONTROL, ADD_MAP/LANE_CHECKING"
2683,fix(route_handler): fix getShoulderLaneletSequence,autowarefoundation/autoware.universe,ROUTE_HANDLER,PLANNING,ALG,ROUTE_HANDLER,ROUTE_HANDLER,LPN,"MC, AS, IF, LV","PPO, SME, DFC",,MODIFY_ROUTE_HANDLER
2687,fix(obstacle_avoidance_planner): fix offset signs for footprint corners,autowarefoundation/autoware.universe,,PLANNING,INTER-API,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,"OP, TRAJ","MC, AS","PPO, DFC",,"FIX_API_MISUSE, MODIFY_AVOIDANCE_PROCESSING"
2691,fix(obstacle_avoidance_planner): fix drivable area polygon point order direction,autowarefoundation/autoware.universe,,PLANNING,ALG,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,OP,"LOOP, AS, MC, LV","PPO, DFC",,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_DRIVABLE_AREA"
2692,fix(behavior_path_planner): fix pull out length to lane end,autowarefoundation/autoware.universe,PULL_OUT,PLANNING,ALG,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,"STOP, TRAJ","LOOP, AS, MC, LV","PPO, DFC, SME",,ADJUST_STOP/PARK_CONTROL
2693,fix(behavior_path_planner): improve isPathInLanelet function for lane change,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,"AS, IF, MC, LOOP, RT, LV","PPO, DFC, SME",,ADJUST_CHANGE_LANE_RULE
2697,fix(behavior_path_planner): get the right next lane when the lane connects to the start lane ,autowarefoundation/autoware.universe,ROUTE_HANDLER,PLANNING,ICL,"ROUTE_HANDLER, PATH_PLANNING",ROUTE_HANDLER,LPN,"IF, MC","PPO, DFC, SME",,"CHANGE_CONDITION_LOGIC, MODIFY_ROUTE_HANDLER"
2699,fix(behavior_path_planner): fix pull out stop path,autowarefoundation/autoware.universe,PULL_OUT,PLANNING,MCC,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,STOP,"RT, AS, IF, MC, LV","PPO, SME",,"ADD_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL"
2707,chore(planning_validator): fix typo,autowarefoundation/autoware.universe,,PLANNING,DOC,"DOCUMENTATION, TYPO_CORRECTING",PLANNING_VALIDATOR,DOC,DOC,DUC,MODIFY_DOCUMENTATION/COMMENTS,
2718,fix(behavior_velocity_planner): fix misc concurrency issues,autowarefoundation/autoware.universe,,PLANNING,CONC,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,TRAJ,"MC, RT","PPO, CC",,CHANGE/RESCHEDULE_PROCESS
2731,fix(lane_change): set constructCandidatePath logger as debug,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,EXTER-API,"LANE_CHANGE, DEBUG_CHANGE",BEHAVIOR_PATH_PLANNER,IO,MC,"DTI, PPO",,"ADJUST_CHANGE_LANE_RULE, FIX_API_MISUSE, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
2741,fix(lane_change): chattering issue when performing check,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,"IF, RT, MC, LOOP, LV","PPO, SME",,ADJUST_CHANGE_LANE_RULE
2750,fix(mpc_lateral_controller): fix inconsistent argument order,autowarefoundation/autoware.universe,,CONTROL,SNT,MPC_CONTROLLER,MPC_LATERAL_CONTROLLER,OP,MD,"CSA, DFC",,"ADJUST_MPC_CONTROLLER, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
2751,fix(costmap_generator): fix invalid argument order,autowarefoundation/autoware.universe,COSTMAP_GENERATOR,PLANNING,SNT,COSTMAP_GENERATOR,COSTMAP_GENERATOR,LOGIC,MD,"DFC, PPO",,"MODIFY_COSTMAP_GENERATOR, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
2752,fix(lane_change): fix bug when target reference path is empty,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,MCC,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,CRASHES,"IF, LOOP","PPO, EHR, SME",,ADJUST_CHANGE_LANE_RULE
2757,fix(motion_utils): fixed virtual wall marker to appear,autowarefoundation/autoware.universe,MARKER,UTILITIES & TOOLS,ICL,"MOTION_PLANNING, UTILITY",MOTION_UTILS,DGUI,IF,"SME, MII",,"CHANGE_CONDITION_LOGIC, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADJUST_MOTION_CONTROL, MODIFY_SIMULATION_VISUALIZATION"
2761,fix(lanelet2_map_loader): delete unused parameters,autowarefoundation/autoware.universe,,MAP,CONFIG,PARAMETER,MAP_LOADER,UN,NV,"SAR, DFC, CEM",,
2765,fix(costmap_generator): wait for lanelet map,autowarefoundation/autoware.universe,COSTMAP_GENERATOR,PLANNING,MCC,COSTMAP_GENERATOR,COSTMAP_GENERATOR,CRASHES,"IF, RT","DFC, SME, SAR",,"ADD_CONDITION_LOGIC, MODIFY_COSTMAP_GENERATOR"
2779,fix(behavior_path_planner): fix pull out module when enable_back is false,autowarefoundation/autoware.universe,PULL_OUT,PLANNING,ICL,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,"STOP, TRAJ","IF, MC, LOOP","PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL"
2781,fix(behavior_path_planner): disable avoidance if ego is not on preferred lane,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"OP, LPN","LV, IF, RT, MC","SME, PPO",,MODIFY_AVOIDANCE_PROCESSING
2783,fix(bag_time_manager_rviz_plugin): update create_client API to use rc…,autowarefoundation/autoware.universe,BAG_TIME_MANAGER_PANEL,UTILITIES & TOOLS,ALG,"RVIZ_PLUGIN, DEPRECATION_UPDATE",BAG_TIME_MANAGER_RVIZ_PLUGIN,BUILD,"LIB, MC, AS, LV","DU, MII",,CHANGE/ADD_GUI_PROPERTY/ELEMENTS
2785,fix(obstacle_avoidance_planner): check if bounds_candidates is empty for debug marker,autowarefoundation/autoware.universe,,PLANNING,ICL,"DEBUG_TOOLS, LIBRARY, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,CRASHES,IF,"DTI, PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
2804,fix(motion_utils): add doxygen comments for utility functions in trajectory header,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DOC,DOCUMENTATION,MOTION_UTILS,DOC,DOC,DUC,MODIFY_DOCUMENTATION/COMMENTS,
2805,fix(behavior_path_planner): do not access empty path in pull out module,autowarefoundation/autoware.universe,PULL_OUT,PLANNING,SNT,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,"STOP, CRASHES","IF, LV, LOOP, MC, RT","PPO, DFC, SME",,"ADJUST_STOP/PARK_CONTROL, FIX_API_MISUSE"
2807,fix(lane_change): safe intervehicle distance in collision check,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,"OP, SS","LV, IF, RT, MC, AS","SME, DFC, PPO, SPE",,"ADJUST_CHANGE_LANE_RULE, ENHANCE_SAFETY_FEATURES"
2808,fix(accel_brake_map_calibrator): set method to none as default in view plot py,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DATA,"SCRIPT, PARAMETER",ACCEL_BRAKE_MAP_CALIBRATOR,CRASHES,MC,"FSH, DFC",,"VEHICLE_CALIBRATION, UPDATE_DATA_VALUES/CALCULATION"
2815,fix(lane_change): fix object predicted path getter logic,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,"LOGIC, OP","IF, MC, RT","PPO, SME, DFC",,ADJUST_CHANGE_LANE_RULE
2824,fix(ground_segmentation): fix unuse_time_series_filter bug,autowarefoundation/autoware.universe,,PERCEPTION,MCC,"SCRIPT, GROUND_SEGMENTATION",,LAU,"IF, AS","EA, DFC",,"OPTIMIZE_SCRIPT_TOOLS, ADD_CONDITION_LOGIC"
2827,fix(motion_velocity_smoother): resample making empty path,autowarefoundation/autoware.universe,ANALYTICAL_JERK_CONSTRAINED_SMOOTHER,PLANNING,ICL,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,CRASHES,"IF, LV","PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_MOTION_VELOCITY_SMOOTHER"
2828,fix(behavior_path_planner): fix geometric pull out lane id for overlapping,autowarefoundation/autoware.universe,GEOMETRIC_PARALLEL_PARKING,PLANNING,ALG,GEOMETRIC_PARALLEL_PARKING,BEHAVIOR_PATH_PLANNER,STOP,"IF, LOOP, MC","PPO, SME",,ADJUST_STOP/PARK_CONTROL
2833,fix(behavior_path_planner): fix drivable area for long backawrd avoidance path,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,TRAJ,"AS, LV, MC, IF, RT","DFC, SME, PPO",,MODIFY_AVOIDANCE_PROCESSING
2847,fix(lane_change): get sorted lane ids,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,"AS, IF, RT, LV, MC","PPO, SME, DFC",,ADJUST_CHANGE_LANE_RULE
2851,fix(behavior_path_planner): fix the reason of behind threshold,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,SNT,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,AS,"DFC, PPO",,MODIFY_AVOIDANCE_PROCESSING
2853,fix(lane_change): checks only shifted path for isInLanelet check,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,"IF, SQ","PPO, SME, DFC",,"ADJUST_CHANGE_LANE_RULE, MOVE_STATEMENTS, ADD_MAP/LANE_CHECKING"
2855,fix(behavior_path_planner): fix overlapping checker,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LPN,"IF, MC","PPO, SME, DFC",,ADD_MAP/LANE_CHECKING
2857,fix(behavior_path_planner): fix geometric parallel parking guard,autowarefoundation/autoware.universe,GEOMETRIC_PARALLEL_PARKING,PLANNING,EXTER-API,GEOMETRIC_PARALLEL_PARKING,BEHAVIOR_PATH_PLANNER,STOP,"AS, MC","PPO, DFC",,"FIX_API_MISUSE, ADJUST_STOP/PARK_CONTROL"
2861,fix(behavior_path_planner): fix drivable area expansion method outside intersection,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,SNT,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,TRAJ,"IF, LV, RT","DFC, SME, PPO",,"FIX_API_MISUSE, MODIFY_AVOIDANCE_PROCESSING"
2862,fix(behavior_path_planner): fix drivable area expansion method outside intersection,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,"AVOIDANCE_SCENARIO, INTERSECTION",BEHAVIOR_PATH_PLANNER,TRAJ,"AS, IF, MC, RT, LOOP, LV","PPO, DFC, SME",,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_INTERSECTION_PROCESSING, ADJUST_DRIVABLE_AREA"
2872,fix(avoidance): fix bug in calculation of rss longitudinal margin,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,SNT,"AVOIDANCE_SCENARIO, RSS",BEHAVIOR_PATH_PLANNER,OP,"MC, RT","DFC, PPO",,"MODIFY_AVOIDANCE_PROCESSING, UPDATE_DATA_VALUES/CALCULATION, MODIFY_PATH_DISTANCE_CALCULATION"
2873,fix(behavior_path_planner): fix lane change path validation logic,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ICL,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,"LOGIC, LPN","IF, MC","DFC, SME, PPO",,ADJUST_CHANGE_LANE_RULE
2875,fix(avoidance): remove rtc status when the ego is in YIELD maneuver,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MEM,"AVOIDANCE_SCENARIO, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,OP,MC,"PPO, DFC",,MODIFY_AVOIDANCE_PROCESSING
2882,fix(avoidance): fix shift line merging logic,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ICL,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"LOGIC, LPN",IF,"PPO, SME",,"CHANGE_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
2889,fix(surround_obstacle_checker): delete default param,autowarefoundation/autoware.universe,,PLANNING,INTER-API,"SURROUND_OBSTACLE_CHECKER, PARAMETER",SURROUND_OBSTACLE_CHECKER,UN,"MC, AS","PPO, DFC",,"FIX_API_MISUSE, MODIFY_OBJECT_PREDICTION/PLANNING, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
2890,fix(behavior_path_planner): fix tests failing in CI,autowarefoundation/autoware.universe,,PLANNING,EXTER-API,TEST_RELATED,BEHAVIOR_PATH_PLANNER,UN,"LV, MC","PPO, DTI",,"MODIFY_TEST_CASE/UTILS/MANAGER, FIX_API_MISUSE, ENHANCE_SAFETY_FEATURES"
2891,fix(pure_pursuit): return zero curvature when neighboring idx isn't found,autowarefoundation/autoware.universe,PURE_PURSUIT_LATERAL_CONTROLLER,CONTROL,MCC,PURE_PURSUIT,PURE_PURSUIT,IO,"RT, IF","SME, DFC, CSA",,"MODIFY_PURE_PURSUIT, ADD_CONDITION_LOGIC"
2892,fix(path_distance_calculator): do not calculate distance when too short path is subscribed,autowarefoundation/autoware.universe,PATH_DISTANCE_CALCULATOR,UTILITIES & TOOLS,ICL,DISTANCE_COMPUTATION,PATH_DISTANCE_CALCULATOR,"TRAJ, LOGIC","IF, MC, RT","PPO, DFC, SME",,"CHANGE_CONDITION_LOGIC, UPDATE_DATA_VALUES/CALCULATION, MODIFY_PATH_DISTANCE_CALCULATION"
2893,fix(mpc_lateral_controller): over capacity,autowarefoundation/autoware.universe,MPC,CONTROL,MCC,MPC_CONTROLLER,MPC_LATERAL_CONTROLLER,CRASHES,"IF, LOOP","CSA, SME",,"ADD_CONDITION_LOGIC, ADJUST_MPC_CONTROLLER"
